"!","ID for suite of sites or experiments","Name of experiment, field test or survey","Field Overlay (DOME) ID","Seaonal Strategy (DOME) ID","Rotational Analysis (DOME) ID","BATCH (DOME) ID","","","Treatment Name","4-character Climate ID code","Climate replication number for multiple realizations of weather data (ask Alex)","Region ID","Regional stratum identification number","RAP ID","Management regimen ID, for multiple management regimens per RAP","Names of institutions involved in collection of field or survey data","Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)","Weather station ID","Soil ID","Site Latitude","Site Longitude","Crop type (common name) ","Crop model-specific cultivar ID","Cultivar name","Start of simulation date","Planting date","Observed harvested yield, dry weight","Observed total above-ground biomass at harvest","Observed harvest date","Total number of irrigation events","Total amount of irrigation","Type of irrigation application","Total number of fertilizer applications","Total N applied","Total P applied","Total K applied","Manure and applied oganic matter","Total number of tillage applications","Tillage type (hand, animal or mechanized)","Experiment ID","Weather ID","Soil ID","DOME ID for Overlay","DOME ID for Seasonal  ","DOME ID for Rotational ","DOME ID for Batch DOME","Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)","Model name and version number of the crop model used to generate simulated outputs","Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter","Simulated anthesis date","Simulated maturity date","Simulated harvest date","Simulated leaf area index, maximum","Total precipitation from planting to harvest","Simulated evapotranspiration, planting to harvest","Simulated N uptake during season","Simulated N leached up to harvest maturity","Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
"!","text","text","text","text","text","text","number","number","text","code","number","code","number","code","code","text","number","text","text","decimal degrees","decimal degrees","text","text","text","yyyy-mm-dd","yyyy-mm-dd","kg/ha","kg/ha","yyyy-mm-dd","number","mm","text","number","kg[N]/ha","kg[P]/ha","kg[K]/ha","kg/ha","#","text","text","text","text","text","text","text","text","text","text","kg/ha","kg/ha","yyyy-mm-dd","yyyy-mm-dd","yyyy-mm-dd","m2/m2","mm","mm","kg/ha","kg/ha","mm","mm"
"#","SUITE_ID","EXNAME","FIELD_OVERLAY","SEASONAL_STRATEGY","ROTATIONAL_ANALYSIS","BATCH_DOME","BATCH_RUN#","RUN#","TRT_NAME","CLIM_ID","CLIM_REP","REG_ID","STRATUM","RAP_ID","MAN_ID","INSTITUTION","ROTATION","WST_ID","SOIL_ID","FL_LAT","FL_LONG","CRID_text","CUL_ID","CUL_NAME","SDAT","PDATE","HWAH","CWAH","HDATE","IR#C","IR_TOT","IROP_text","FE_#","FEN_TOT","FEP_TOT","FEK_TOT","OM_TOT","TI_#","TIIMP_text","EID","WID","SID","DOID","DSID","DRID","BDID","CROP_MODEL","MODEL_VER","HWAH_S","CWAH_S","ADAT_S","MDAT_S","HADAT_S","LAIX_S","PRCP_S","ETCP_S","NUCM_S","NLCM_S","EPCP_S","ESCP_S"
"*","","NIORO020_1_b1__11","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","11","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1990-06-11","1990-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1578.168335","3460.498779","1990-08-31","1990-09-30","1990-10-01","1.022777","335.200001","66.019679","38.962354","2.746519"
"*","","NIORO020_1_b1__12","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","12","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1991-06-11","1991-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","2195.730469","3947.733154","1991-08-30","1991-09-30","1991-10-01","1.048011","309.599997","64.861851","46.032920","0.111661"
"*","","NIORO020_1_b1__13","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","13","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1992-06-11","1992-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1937.324951","3726.013672","1992-09-04","1992-10-05","1992-10-06","0.909210","460.900001","64.469881","42.488214","4.197752"
"*","","NIORO020_1_b1__14","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","14","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1993-06-11","1993-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1848.105591","3461.739258","1993-08-31","1993-10-01","1993-10-02","1.015959","449.899995","59.736517","39.133921","6.082549"
"*","","NIORO020_1_b1__15","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","15","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1994-06-11","1994-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1866.391602","3298.101562","1994-09-01","1994-10-02","1994-10-03","0.913809","447.899998","51.705670","38.292725","6.098484"
"*","","NIORO020_1_b1__16","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","16","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1995-06-11","1995-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1912.559204","3643.733154","1995-08-31","1995-09-30","1995-10-01","1.042919","472.799999","59.902747","41.476673","5.626190"
"*","","NIORO020_1_b1__17","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","17","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1996-06-11","1996-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1967.870239","3903.722900","1996-08-30","1996-09-30","1996-10-01","1.049674","288.099998","65.811427","45.016578","1.757408"
"*","","NIORO020_1_b1__18","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","18","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1997-06-11","1997-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1250.503052","2325.717041","1997-08-30","1997-09-30","1997-10-01","0.521607","363.000002","37.921603","33.899284","2.755790"
"*","","NIORO020_1_b1__19","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","19","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1998-06-11","1998-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1882.505127","3610.611084","1998-09-07","1998-10-08","1998-10-09","1.067973","411.999994","55.797868","39.776945","3.999268"
"*","","NIORO020_1_b1__20","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","20","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","1999-06-11","1999-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1903.048706","3476.798828","1999-08-31","1999-09-30","1999-10-01","1.046576","603.700006","55.646685","38.896437","10.663902"
"*","","NIORO020_1_b1__21","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","21","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2000-06-11","2000-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1981.137695","3855.135254","2000-08-31","2000-10-01","2000-10-02","1.124240","505.799999","69.694243","44.060541","5.888531"
"*","","NIORO020_1_b1__22","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","22","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2001-06-11","2001-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","2126.197510","4127.903320","2001-08-31","2001-09-30","2001-10-01","1.144129","400.899998","68.621339","46.038561","4.274547"
"*","","NIORO020_1_b1__23","NIORO------SOIL2","NIORO-2-----0XFX","","GENERIC------CTWN","1","23","","S201","1","NIORO","2","","","AgMIP","0","MEDI","ITSN840042","13.5861","-15.5782","Maize","TZEEY-SRBC5","TZEEY-SRBC5","2002-06-11","2002-07-11","","","","","","","2","30","0","0","556","","","5b408e7d55c648ac5aad8256cc2b1cf15e85125fc277bf13c06f02cbe3ea3660","b148fb2c1cf46d7809c548061ff68ef5b274786c48f82ace2232f1f8e6cd1f10","4eb704ecd535b72d143060b88494a84726db6c0b071480f6fa52e081724d3966","75424c98e92755d497c09c0da265ec7beea006645e045965f1e546adb8cb3e9f","2cbf031514dbd87307c18899901d32d6d34386425cff38399d3cc7ed3a2090e2","","d7d1536b3cf003e0135624ff96e775430791099f53b718993e66e942ac0821b0","APSIM","7.5","1207.334473","1993.707153","2002-09-08","2002-10-08","2002-10-09","0.440220","334.300003","37.093863","28.938876","5.210511"
